y,flux,flux_err,mb_flux
8.718750,0.083320,0.000246,0.000000
8.781250,0.082498,0.000244,0.000000
8.843750,0.082430,0.000244,0.000000
8.906250,0.081479,0.000243,0.000000
8.968750,0.080873,0.000241,0.000000
9.031250,0.080698,0.000241,0.000000
9.093750,0.080222,0.000240,0.000000
9.156250,0.079391,0.000239,0.000000
9.218750,0.079245,0.000239,0.000000
9.281250,0.078418,0.000238,0.000000
9.343750,0.077915,0.000237,0.000000
9.406250,0.077395,0.000236,0.000000
9.468750,0.077315,0.000236,0.000000
9.531250,0.076199,0.000234,0.000000
9.593750,0.076260,0.000234,0.000000
9.656250,0.075277,0.000233,0.000000
9.718750,0.074882,0.000232,0.000000
9.781250,0.074714,0.000232,0.000000
9.843750,0.073576,0.000230,0.000000
9.906250,0.073447,0.000230,0.000000
9.968750,0.072841,0.000229,0.000000
10.031250,0.072619,0.000229,0.000000
10.093750,0.072606,0.000229,0.000000
10.156250,0.071780,0.000227,0.000000
10.218750,0.071849,0.000227,0.000000
10.281250,0.071000,0.000226,0.000000
10.343750,0.071008,0.000226,0.000000
10.406250,0.070228,0.000225,0.000000
10.468750,0.070076,0.000224,0.000000
10.531250,0.069596,0.000223,0.000000
10.593750,0.068575,0.000222,0.000000
10.656250,0.068365,0.000222,0.000000
10.718750,0.068329,0.000221,0.000000
10.781250,0.067772,0.000220,0.000000
10.843750,0.067628,0.000220,0.000000
10.906250,0.067166,0.000220,0.000000
10.968750,0.066879,0.000219,0.000000
11.031250,0.066448,0.000218,0.000000
11.093750,0.065626,0.000217,0.000000
11.156250,0.065300,0.000216,0.000000
11.218750,0.065279,0.000216,0.000000
11.281250,0.064921,0.000216,0.000000
11.343750,0.065015,0.000216,0.000000
11.406250,0.064187,0.000214,0.000000
11.468750,0.063697,0.000214,0.000000
11.531250,0.063944,0.000214,0.000000
11.593750,0.063210,0.000213,0.000000
11.656250,0.062572,0.000212,0.000000
11.718750,0.062544,0.000212,0.000000
11.781250,0.062256,0.000211,0.000000
11.843750,0.061835,0.000211,0.000000
11.906250,0.061719,0.000210,0.000000
11.968750,0.061359,0.000210,0.000000
12.031250,0.060874,0.000209,0.000000
12.093750,0.060616,0.000208,0.000000
12.156250,0.060055,0.000207,0.000000
12.218750,0.059663,0.000207,0.000000
12.281250,0.060207,0.000208,0.000000
12.343750,0.059348,0.000206,0.000000
12.406250,0.059024,0.000206,0.000000
12.468750,0.058671,0.000205,0.000000
12.531250,0.058208,0.000204,0.000000
12.593750,0.058476,0.000205,0.000000
12.656250,0.058197,0.000204,0.000000
12.718750,0.057782,0.000203,0.000000
12.781250,0.057431,0.000203,0.000000
12.843750,0.057164,0.000202,0.000000
12.906250,0.057037,0.000202,0.000000
12.968750,0.056627,0.000201,0.000000
13.031250,0.056320,0.000201,0.000000
13.093750,0.056090,0.000200,0.000000
13.156250,0.056064,0.000200,0.000000
13.218750,0.055190,0.000199,0.000000
13.281250,0.055745,0.000200,0.000000
13.343750,0.055048,0.000198,0.000000
13.406250,0.055461,0.000199,0.000000
13.468750,0.054718,0.000198,0.000000
13.531250,0.054521,0.000197,0.000000
13.593750,0.054391,0.000197,0.000000
13.656250,0.053806,0.000196,0.000000
13.718750,0.053786,0.000196,0.000000
13.781250,0.053308,0.000195,0.000000
13.843750,0.053170,0.000195,0.000000
13.906250,0.052971,0.000195,0.000000
13.968750,0.052935,0.000194,0.000000
14.031250,0.052349,0.000194,0.000000
14.093750,0.052159,0.000193,0.000000
14.156250,0.051442,0.000192,0.000000
14.218750,0.051914,0.000193,0.000000
14.281250,0.051522,0.000192,0.000000
14.343750,0.051142,0.000191,0.000000
14.406250,0.051054,0.000191,0.000000
14.468750,0.050880,0.000191,0.000000
14.531250,0.051038,0.000191,0.000000
14.593750,0.050803,0.000191,0.000000
14.656250,0.050432,0.000190,0.000000
14.718750,0.050110,0.000189,0.000000
14.781250,0.049767,0.000189,0.000000
14.843750,0.049793,0.000189,0.000000
14.906250,0.049548,0.000188,0.000000
14.968750,0.049429,0.000188,0.000000
15.031250,0.048853,0.000187,0.000000
15.093750,0.048974,0.000187,0.000000
15.156250,0.048529,0.000186,0.000000
15.218750,0.048338,0.000186,0.000000
15.281250,0.048482,0.000186,0.000000
15.343750,0.047823,0.000185,0.000000
15.406250,0.048035,0.000185,0.000000
15.468750,0.047862,0.000185,0.000000
15.531250,0.047269,0.000184,0.000000
15.593750,0.047183,0.000183,0.000000
15.656250,0.047000,0.000183,0.000000
15.718750,0.046846,0.000183,0.000000
15.781250,0.046935,0.000183,0.000000
15.843750,0.046717,0.000183,0.000000
15.906250,0.046456,0.000182,0.000000
15.968750,0.046313,0.000182,0.000000
16.031250,0.045896,0.000181,0.000000
16.093750,0.045811,0.000181,0.000000
16.156250,0.045686,0.000181,0.000000
16.218750,0.045578,0.000181,0.000000
16.281250,0.045443,0.000180,0.000000
16.343750,0.044968,0.000179,0.000000
16.406250,0.045075,0.000179,0.000000
16.468750,0.045138,0.000180,0.000000
16.531250,0.044577,0.000178,0.000000
16.593750,0.044496,0.000179,0.000000
16.656250,0.044575,0.000178,0.000000
16.718750,0.044458,0.000178,0.000000
16.781250,0.044080,0.000178,0.000000
16.843750,0.043712,0.000177,0.000000
16.906250,0.043613,0.000177,0.000000
16.968750,0.043314,0.000176,0.000000
17.031250,0.043176,0.000176,0.000000
17.093750,0.043538,0.000177,0.000000
17.156250,0.042991,0.000175,0.000000
17.218750,0.042968,0.000175,0.000000
17.281250,0.042991,0.000175,0.000000
17.343750,0.042581,0.000174,0.000000
17.406250,0.042573,0.000174,0.000000
17.468750,0.042480,0.000174,0.000000
17.531250,0.042210,0.000174,0.000000
17.593750,0.042233,0.000174,0.000000
17.656250,0.042038,0.000173,0.000000
17.718750,0.041916,0.000173,0.000000
17.781250,0.041633,0.000172,0.000000
17.843750,0.041470,0.000172,0.000000
17.906250,0.041275,0.000172,0.000000
17.968750,0.041231,0.000172,0.000000
18.031250,0.040905,0.000171,0.000000
18.093750,0.040846,0.000171,0.000000
18.156250,0.040799,0.000171,0.000000
18.218750,0.040663,0.000170,0.000000
18.281250,0.040629,0.000170,0.000000
18.343750,0.040100,0.000169,0.000000
18.406250,0.039893,0.000169,0.000000
18.468750,0.040239,0.000169,0.000000
18.531250,0.040010,0.000169,0.000000
18.593750,0.039631,0.000168,0.000000
18.656250,0.039521,0.000168,0.000000
18.718750,0.039558,0.000168,0.000000
18.781250,0.039197,0.000167,0.000000
18.843750,0.039113,0.000167,0.000000
18.906250,0.039132,0.000167,0.000000
18.968750,0.039202,0.000167,0.000000
19.031250,0.039202,0.000167,0.000000
19.093750,0.038722,0.000166,0.000000
19.156250,0.038857,0.000167,0.000000
19.218750,0.038815,0.000166,0.000000
19.281250,0.038454,0.000166,0.000000
19.343750,0.038368,0.000166,0.000000
19.406250,0.038061,0.000165,0.000000
19.468750,0.038360,0.000166,0.000000
19.531250,0.037689,0.000164,0.000000
19.593750,0.037915,0.000164,0.000000
19.656250,0.037897,0.000164,0.000000
19.718750,0.037732,0.000164,0.000000
19.781250,0.037564,0.000164,0.000000
19.843750,0.037191,0.000163,0.000000
19.906250,0.037093,0.000163,0.000000
19.968750,0.037026,0.000162,0.000000
20.031250,0.037563,0.000164,0.000000
20.093750,0.036798,0.000162,0.000000
20.156250,0.036944,0.000163,0.000000
20.218750,0.036886,0.000162,0.000000
20.281250,0.036713,0.000162,0.000000
20.343750,0.036593,0.000162,0.000000
20.406250,0.036600,0.000162,0.000000
20.468750,0.036371,0.000161,0.000000
20.531250,0.036293,0.000161,0.000000
20.593750,0.035835,0.000160,0.000000
20.656250,0.036125,0.000161,0.000000
20.718750,0.035497,0.000159,0.000000
20.781250,0.035703,0.000160,0.000000
20.843750,0.035678,0.000159,0.000000
20.906250,0.035428,0.000159,0.000000
20.968750,0.035426,0.000159,0.000000
21.031250,0.035402,0.000159,0.000000
21.093750,0.035017,0.000158,0.000000
21.156250,0.035396,0.000159,0.000000
21.218750,0.035283,0.000159,0.000000
21.281250,0.034808,0.000158,0.000000
21.343750,0.034665,0.000157,0.000000
21.406250,0.034841,0.000158,0.000000
21.468750,0.034946,0.000158,0.000000
21.531250,0.034233,0.000156,0.000000
21.593750,0.034226,0.000156,0.000000
21.656250,0.034311,0.000156,0.000000
21.718750,0.034322,0.000156,0.000000
21.781250,0.034054,0.000156,0.000000
21.843750,0.033844,0.000156,0.000000
21.906250,0.034063,0.000156,0.000000
21.968750,0.033605,0.000155,0.000000
22.031250,0.033635,0.000155,0.000000
22.093750,0.033770,0.000155,0.000000
22.156250,0.033412,0.000154,0.000000
22.218750,0.033434,0.000155,0.000000
22.281250,0.033410,0.000154,0.000000
22.343750,0.033291,0.000154,0.000000
22.406250,0.033089,0.000154,0.000000
22.468750,0.033052,0.000154,0.000000
22.531250,0.033013,0.000153,0.000000
22.593750,0.032812,0.000153,0.000000
22.656250,0.032933,0.000153,0.000000
22.718750,0.032734,0.000153,0.000000
22.781250,0.032536,0.000153,0.000000
22.843750,0.032739,0.000153,0.000000
22.906250,0.032486,0.000152,0.000000
22.968750,0.032463,0.000152,0.000000
23.031250,0.032542,0.000152,0.000000
23.093750,0.032490,0.000152,0.000000
23.156250,0.032075,0.000151,0.000000
23.218750,0.031879,0.000151,0.000000
23.281250,0.032313,0.000152,0.000000
23.343750,0.031925,0.000151,0.000000
23.406250,0.031902,0.000151,0.000000
23.468750,0.031775,0.000151,0.000000
23.531250,0.031645,0.000150,0.000000
23.593750,0.031237,0.000150,0.000000
23.656250,0.031508,0.000150,0.000000
23.718750,0.031419,0.000150,0.000000
23.781250,0.031178,0.000149,0.000000
23.843750,0.031276,0.000150,0.000000
23.906250,0.030884,0.000149,0.000000
23.968750,0.030980,0.000149,0.000000
24.031250,0.030814,0.000148,0.000000
24.093750,0.031091,0.000149,0.000000
24.156250,0.030967,0.000149,0.000000
24.218750,0.030618,0.000148,0.000000
24.281250,0.030746,0.000148,0.000000
24.343750,0.030416,0.000147,0.000000
24.406250,0.030522,0.000148,0.000000
24.468750,0.030608,0.000148,0.000000
