y,flux,flux_err,mb_flux
12.093750,0.043684,0.000172,0.000000
12.156250,0.043488,0.000172,0.000000
12.218750,0.043454,0.000171,0.000000
12.281250,0.042959,0.000171,0.000000
12.343750,0.042973,0.000171,0.000000
12.406250,0.042830,0.000170,0.000000
12.468750,0.042522,0.000170,0.000000
12.531250,0.042468,0.000169,0.000000
12.593750,0.041996,0.000168,0.000000
12.656250,0.042002,0.000169,0.000000
12.718750,0.041755,0.000168,0.000000
12.781250,0.041617,0.000168,0.000000
12.843750,0.041404,0.000167,0.000000
12.906250,0.040891,0.000166,0.000000
12.968750,0.040398,0.000165,0.000000
13.031250,0.040807,0.000166,0.000000
13.093750,0.040335,0.000165,0.000000
13.156250,0.040449,0.000165,0.000000
13.218750,0.040048,0.000165,0.000000
13.281250,0.040078,0.000165,0.000000
13.343750,0.039818,0.000164,0.000000
13.406250,0.039381,0.000163,0.000000
13.468750,0.039364,0.000163,0.000000
13.531250,0.039286,0.000163,0.000000
13.593750,0.039020,0.000162,0.000000
13.656250,0.038887,0.000162,0.000000
13.718750,0.038313,0.000161,0.000000
13.781250,0.038341,0.000161,0.000000
13.843750,0.038258,0.000161,0.000000
13.906250,0.038080,0.000161,0.000000
13.968750,0.037706,0.000160,0.000000
14.031250,0.037728,0.000160,0.000000
14.093750,0.037715,0.000160,0.000000
14.156250,0.037822,0.000160,0.000000
14.218750,0.037575,0.000159,0.000000
14.281250,0.037107,0.000158,0.000000
14.343750,0.037118,0.000158,0.000000
14.406250,0.036989,0.000158,0.000000
14.468750,0.036891,0.000158,0.000000
14.531250,0.036607,0.000157,0.000000
14.593750,0.036225,0.000156,0.000000
14.656250,0.036306,0.000156,0.000000
14.718750,0.035968,0.000156,0.000000
14.781250,0.036192,0.000156,0.000000
14.843750,0.035744,0.000155,0.000000
14.906250,0.035552,0.000155,0.000000
14.968750,0.035520,0.000155,0.000000
15.031250,0.035553,0.000155,0.000000
15.093750,0.035250,0.000154,0.000000
15.156250,0.035156,0.000154,0.000000
15.218750,0.034784,0.000153,0.000000
15.281250,0.034934,0.000154,0.000000
15.343750,0.034491,0.000153,0.000000
15.406250,0.034649,0.000153,0.000000
15.468750,0.034599,0.000153,0.000000
15.531250,0.034416,0.000153,0.000000
15.593750,0.034078,0.000152,0.000000
15.656250,0.033598,0.000151,0.000000
15.718750,0.033734,0.000151,0.000000
15.781250,0.033643,0.000151,0.000000
15.843750,0.033792,0.000151,0.000000
15.906250,0.033569,0.000151,0.000000
15.968750,0.033141,0.000149,0.000000
16.031250,0.033142,0.000149,0.000000
16.093750,0.033320,0.000150,0.000000
16.156250,0.032781,0.000149,0.000000
16.218750,0.032886,0.000149,0.000000
16.281250,0.032754,0.000149,0.000000
16.343750,0.032560,0.000148,0.000000
16.406250,0.032359,0.000148,0.000000
16.468750,0.032353,0.000148,0.000000
16.531250,0.031998,0.000147,0.000000
16.593750,0.032076,0.000147,0.000000
16.656250,0.031804,0.000147,0.000000
16.718750,0.032020,0.000147,0.000000
16.781250,0.031623,0.000146,0.000000
16.843750,0.031596,0.000146,0.000000
16.906250,0.031549,0.000146,0.000000
16.968750,0.031228,0.000145,0.000000
17.031250,0.031026,0.000145,0.000000
17.093750,0.031081,0.000145,0.000000
17.156250,0.031005,0.000145,0.000000
17.218750,0.030755,0.000144,0.000000
17.281250,0.030750,0.000144,0.000000
17.343750,0.030629,0.000144,0.000000
17.406250,0.030627,0.000144,0.000000
17.468750,0.030376,0.000143,0.000000
17.531250,0.030352,0.000143,0.000000
17.593750,0.030298,0.000143,0.000000
17.656250,0.030315,0.000143,0.000000
17.718750,0.030214,0.000143,0.000000
17.781250,0.029849,0.000142,0.000000
17.843750,0.030169,0.000143,0.000000
17.906250,0.030109,0.000143,0.000000
17.968750,0.029565,0.000141,0.000000
18.031250,0.029535,0.000141,0.000000
18.093750,0.029474,0.000141,0.000000
18.156250,0.029288,0.000141,0.000000
18.218750,0.029452,0.000141,0.000000
18.281250,0.029046,0.000140,0.000000
18.343750,0.029233,0.000141,0.000000
18.406250,0.028765,0.000139,0.000000
18.468750,0.028829,0.000140,0.000000
18.531250,0.028835,0.000140,0.000000
18.593750,0.028751,0.000139,0.000000
18.656250,0.028615,0.000139,0.000000
18.718750,0.028363,0.000139,0.000000
18.781250,0.028260,0.000138,0.000000
18.843750,0.028415,0.000138,0.000000
18.906250,0.028017,0.000138,0.000000
18.968750,0.028153,0.000138,0.000000
19.031250,0.027899,0.000137,0.000000
19.093750,0.027895,0.000137,0.000000
19.156250,0.027758,0.000137,0.000000
19.218750,0.028066,0.000138,0.000000
19.281250,0.027780,0.000137,0.000000
19.343750,0.027728,0.000137,0.000000
19.406250,0.027599,0.000137,0.000000
19.468750,0.027177,0.000135,0.000000
19.531250,0.027154,0.000135,0.000000
19.593750,0.027293,0.000136,0.000000
19.656250,0.027144,0.000136,0.000000
19.718750,0.027097,0.000135,0.000000
19.781250,0.027205,0.000136,0.000000
19.843750,0.026910,0.000135,0.000000
19.906250,0.026683,0.000134,0.000000
19.968750,0.026589,0.000134,0.000000
20.031250,0.026403,0.000134,0.000000
20.093750,0.026729,0.000134,0.000000
20.156250,0.026678,0.000134,0.000000
20.218750,0.026472,0.000134,0.000000
20.281250,0.026437,0.000134,0.000000
20.343750,0.026423,0.000134,0.000000
20.406250,0.026061,0.000133,0.000000
20.468750,0.026086,0.000133,0.000000
20.531250,0.026076,0.000133,0.000000
20.593750,0.025965,0.000132,0.000000
20.656250,0.026007,0.000132,0.000000
20.718750,0.025736,0.000132,0.000000
20.781250,0.025604,0.000132,0.000000
20.843750,0.025489,0.000131,0.000000
20.906250,0.025543,0.000131,0.000000
20.968750,0.025423,0.000131,0.000000
21.031250,0.025363,0.000131,0.000000
21.093750,0.025197,0.000130,0.000000
21.156250,0.025092,0.000130,0.000000
21.218750,0.025415,0.000131,0.000000
21.281250,0.025071,0.000130,0.000000
21.343750,0.025200,0.000131,0.000000
21.406250,0.024972,0.000130,0.000000
21.468750,0.024588,0.000129,0.000000
21.531250,0.024860,0.000130,0.000000
21.593750,0.024829,0.000129,0.000000
21.656250,0.024715,0.000129,0.000000
21.718750,0.024677,0.000129,0.000000
21.781250,0.024572,0.000129,0.000000
21.843750,0.024651,0.000129,0.000000
21.906250,0.024313,0.000128,0.000000
21.968750,0.024486,0.000129,0.000000
22.031250,0.024336,0.000128,0.000000
22.093750,0.024308,0.000128,0.000000
22.156250,0.024157,0.000128,0.000000
22.218750,0.024064,0.000127,0.000000
22.281250,0.023885,0.000127,0.000000
22.343750,0.023995,0.000127,0.000000
22.406250,0.023788,0.000127,0.000000
22.468750,0.023831,0.000127,0.000000
22.531250,0.023880,0.000127,0.000000
22.593750,0.023630,0.000126,0.000000
22.656250,0.023423,0.000126,0.000000
22.718750,0.023663,0.000126,0.000000
22.781250,0.023605,0.000126,0.000000
22.843750,0.023245,0.000125,0.000000
22.906250,0.023351,0.000126,0.000000
22.968750,0.023251,0.000125,0.000000
23.031250,0.023071,0.000125,0.000000
23.093750,0.023264,0.000125,0.000000
23.156250,0.022894,0.000124,0.000000
23.218750,0.023029,0.000125,0.000000
23.281250,0.022917,0.000125,0.000000
23.343750,0.022953,0.000125,0.000000
23.406250,0.022962,0.000125,0.000000
23.468750,0.022816,0.000124,0.000000
23.531250,0.022771,0.000124,0.000000
23.593750,0.022606,0.000124,0.000000
