y,flux,flux_err,mb_flux
8.718750,0.052112,0.000448,0.000000
8.781250,0.052387,0.000450,0.000000
8.843750,0.051114,0.000444,0.000000
8.906250,0.052037,0.000449,0.000000
8.968750,0.051067,0.000444,0.000000
9.031250,0.049422,0.000436,0.000000
9.093750,0.050118,0.000440,0.000000
9.156250,0.049833,0.000438,0.000000
9.218750,0.049970,0.000441,0.000000
9.281250,0.048750,0.000434,0.000000
9.343750,0.049029,0.000435,0.000000
9.406250,0.048444,0.000433,0.000000
9.468750,0.048451,0.000432,0.000000
9.531250,0.048116,0.000431,0.000000
9.593750,0.047662,0.000430,0.000000
9.656250,0.047675,0.000430,0.000000
9.718750,0.048042,0.000430,0.000000
9.781250,0.047745,0.000429,0.000000
9.843750,0.046405,0.000424,0.000000
9.906250,0.046852,0.000425,0.000000
9.968750,0.045922,0.000421,0.000000
10.031250,0.045854,0.000421,0.000000
10.093750,0.045269,0.000418,0.000000
10.156250,0.045287,0.000418,0.000000
10.218750,0.045143,0.000417,0.000000
10.281250,0.045432,0.000419,0.000000
10.343750,0.044149,0.000414,0.000000
10.406250,0.043816,0.000411,0.000000
10.468750,0.043826,0.000412,0.000000
10.531250,0.043493,0.000410,0.000000
10.593750,0.043280,0.000409,0.000000
10.656250,0.042683,0.000406,0.000000
10.718750,0.042665,0.000406,0.000000
10.781250,0.042763,0.000407,0.000000
10.843750,0.043225,0.000408,0.000000
10.906250,0.041695,0.000401,0.000000
10.968750,0.041758,0.000402,0.000000
11.031250,0.042139,0.000404,0.000000
11.093750,0.041998,0.000403,0.000000
11.156250,0.041616,0.000401,0.000000
11.218750,0.041298,0.000400,0.000000
11.281250,0.041131,0.000399,0.000000
11.343750,0.040644,0.000396,0.000000
11.406250,0.041137,0.000399,0.000000
11.468750,0.040290,0.000394,0.000000
11.531250,0.040191,0.000394,0.000000
11.593750,0.040234,0.000395,0.000000
11.656250,0.040961,0.000397,0.000000
11.718750,0.039019,0.000388,0.000000
11.781250,0.039546,0.000391,0.000000
11.843750,0.039198,0.000389,0.000000
11.906250,0.039183,0.000389,0.000000
11.968750,0.039077,0.000388,0.000000
12.031250,0.038275,0.000385,0.000000
12.093750,0.038495,0.000385,0.000000
12.156250,0.038369,0.000385,0.000000
12.218750,0.038197,0.000384,0.000000
12.281250,0.037899,0.000383,0.000000
12.343750,0.038188,0.000384,0.000000
12.406250,0.037751,0.000382,0.000000
12.468750,0.036884,0.000377,0.000000
12.531250,0.037161,0.000379,0.000000
12.593750,0.036755,0.000377,0.000000
12.656250,0.036798,0.000377,0.000000
12.718750,0.036645,0.000376,0.000000
12.781250,0.035962,0.000373,0.000000
12.843750,0.036385,0.000374,0.000000
12.906250,0.035967,0.000372,0.000000
12.968750,0.035703,0.000371,0.000000
13.031250,0.035519,0.000371,0.000000
13.093750,0.035635,0.000371,0.000000
13.156250,0.035916,0.000373,0.000000
13.218750,0.035256,0.000370,0.000000
13.281250,0.034439,0.000365,0.000000
13.343750,0.034950,0.000367,0.000000
13.406250,0.034897,0.000367,0.000000
13.468750,0.035078,0.000368,0.000000
13.531250,0.034091,0.000363,0.000000
13.593750,0.034937,0.000367,0.000000
13.656250,0.034100,0.000363,0.000000
13.718750,0.034112,0.000363,0.000000
13.781250,0.033806,0.000361,0.000000
13.843750,0.033806,0.000361,0.000000
13.906250,0.033361,0.000359,0.000000
13.968750,0.033527,0.000360,0.000000
14.031250,0.033473,0.000359,0.000000
14.093750,0.033451,0.000359,0.000000
14.156250,0.033029,0.000357,0.000000
14.218750,0.032860,0.000356,0.000000
14.281250,0.032968,0.000357,0.000000
14.343750,0.032585,0.000355,0.000000
14.406250,0.032074,0.000352,0.000000
14.468750,0.032224,0.000353,0.000000
14.531250,0.032440,0.000354,0.000000
14.593750,0.031841,0.000351,0.000000
14.656250,0.031730,0.000350,0.000000
14.718750,0.031219,0.000348,0.000000
14.781250,0.031423,0.000348,0.000000
14.843750,0.031162,0.000347,0.000000
14.906250,0.031025,0.000346,0.000000
14.968750,0.031106,0.000346,0.000000
15.031250,0.031509,0.000349,0.000000
15.093750,0.030830,0.000345,0.000000
15.156250,0.030638,0.000344,0.000000
15.218750,0.030934,0.000345,0.000000
15.281250,0.030746,0.000345,0.000000
15.343750,0.030393,0.000342,0.000000
15.406250,0.030171,0.000341,0.000000
15.468750,0.030313,0.000342,0.000000
15.531250,0.029614,0.000338,0.000000
15.593750,0.029803,0.000339,0.000000
15.656250,0.029964,0.000340,0.000000
15.718750,0.030180,0.000341,0.000000
15.781250,0.029692,0.000339,0.000000
15.843750,0.029604,0.000337,0.000000
15.906250,0.028790,0.000333,0.000000
15.968750,0.029313,0.000337,0.000000
16.031250,0.029101,0.000335,0.000000
16.093750,0.029352,0.000336,0.000000
16.156250,0.028752,0.000333,0.000000
16.218750,0.028380,0.000330,0.000000
16.281250,0.028845,0.000334,0.000000
16.343750,0.029383,0.000337,0.000000
16.406250,0.028826,0.000334,0.000000
16.468750,0.029134,0.000335,0.000000
16.531250,0.028508,0.000332,0.000000
16.593750,0.028308,0.000330,0.000000
16.656250,0.028543,0.000332,0.000000
16.718750,0.028328,0.000331,0.000000
16.781250,0.027494,0.000326,0.000000
16.843750,0.027625,0.000326,0.000000
16.906250,0.027848,0.000328,0.000000
16.968750,0.027772,0.000327,0.000000
17.031250,0.027430,0.000325,0.000000
17.093750,0.027726,0.000327,0.000000
17.156250,0.027292,0.000325,0.000000
17.218750,0.027346,0.000325,0.000000
17.281250,0.027377,0.000325,0.000000
17.343750,0.026824,0.000322,0.000000
17.406250,0.026555,0.000320,0.000000
17.468750,0.027074,0.000323,0.000000
17.531250,0.026855,0.000322,0.000000
17.593750,0.026486,0.000319,0.000000
17.656250,0.026333,0.000319,0.000000
17.718750,0.026602,0.000320,0.000000
17.781250,0.026064,0.000317,0.000000
17.843750,0.026318,0.000319,0.000000
17.906250,0.026806,0.000321,0.000000
17.968750,0.026099,0.000317,0.000000
