y,flux,flux_err,mb_flux
8.718750,0.011314,0.000081,0.000000
8.781250,0.011338,0.000081,0.000000
8.843750,0.011019,0.000080,0.000000
8.906250,0.011153,0.000080,0.000000
8.968750,0.011071,0.000080,0.000000
9.031250,0.010913,0.000079,0.000000
9.093750,0.010904,0.000079,0.000000
9.156250,0.010756,0.000079,0.000000
9.218750,0.010689,0.000078,0.000000
9.281250,0.010586,0.000078,0.000000
9.343750,0.010502,0.000078,0.000000
9.406250,0.010406,0.000077,0.000000
9.468750,0.010384,0.000077,0.000000
9.531250,0.010248,0.000077,0.000000
9.593750,0.010226,0.000077,0.000000
9.656250,0.010213,0.000077,0.000000
9.718750,0.010101,0.000076,0.000000
9.781250,0.009921,0.000075,0.000000
9.843750,0.009910,0.000076,0.000000
9.906250,0.009984,0.000076,0.000000
9.968750,0.009834,0.000075,0.000000
10.031250,0.009858,0.000075,0.000000
10.093750,0.009793,0.000075,0.000000
10.156250,0.009668,0.000074,0.000000
10.218750,0.009607,0.000074,0.000000
10.281250,0.009524,0.000074,0.000000
10.343750,0.009339,0.000073,0.000000
10.406250,0.009381,0.000073,0.000000
10.468750,0.009300,0.000073,0.000000
10.531250,0.009382,0.000073,0.000000
10.593750,0.009259,0.000073,0.000000
10.656250,0.009152,0.000072,0.000000
10.718750,0.009208,0.000073,0.000000
10.781250,0.009218,0.000073,0.000000
10.843750,0.009107,0.000072,0.000000
10.906250,0.008943,0.000072,0.000000
10.968750,0.008912,0.000071,0.000000
11.031250,0.008897,0.000071,0.000000
11.093750,0.008768,0.000071,0.000000
11.156250,0.008886,0.000071,0.000000
11.218750,0.008654,0.000070,0.000000
11.281250,0.008710,0.000071,0.000000
11.343750,0.008700,0.000071,0.000000
11.406250,0.008536,0.000070,0.000000
11.468750,0.008530,0.000070,0.000000
11.531250,0.008531,0.000070,0.000000
11.593750,0.008474,0.000070,0.000000
11.656250,0.008433,0.000070,0.000000
11.718750,0.008406,0.000069,0.000000
11.781250,0.008396,0.000069,0.000000
11.843750,0.008334,0.000069,0.000000
11.906250,0.008233,0.000069,0.000000
11.968750,0.008234,0.000069,0.000000
12.031250,0.008064,0.000068,0.000000
12.093750,0.008151,0.000068,0.000000
12.156250,0.008068,0.000068,0.000000
12.218750,0.007963,0.000068,0.000000
12.281250,0.007939,0.000067,0.000000
12.343750,0.007860,0.000067,0.000000
12.406250,0.007934,0.000067,0.000000
12.468750,0.007735,0.000066,0.000000
12.531250,0.007737,0.000067,0.000000
12.593750,0.007869,0.000067,0.000000
12.656250,0.007729,0.000067,0.000000
12.718750,0.007722,0.000067,0.000000
12.781250,0.007731,0.000067,0.000000
12.843750,0.007642,0.000066,0.000000
12.906250,0.007641,0.000066,0.000000
12.968750,0.007574,0.000066,0.000000
13.031250,0.007467,0.000065,0.000000
13.093750,0.007463,0.000065,0.000000
13.156250,0.007350,0.000065,0.000000
13.218750,0.007360,0.000065,0.000000
13.281250,0.007372,0.000065,0.000000
13.343750,0.007365,0.000065,0.000000
13.406250,0.007220,0.000064,0.000000
13.468750,0.007268,0.000065,0.000000
13.531250,0.007210,0.000064,0.000000
13.593750,0.007051,0.000063,0.000000
13.656250,0.007176,0.000064,0.000000
13.718750,0.007024,0.000063,0.000000
13.781250,0.006947,0.000063,0.000000
13.843750,0.006851,0.000063,0.000000
13.906250,0.007003,0.000063,0.000000
13.968750,0.006964,0.000063,0.000000
14.031250,0.006981,0.000063,0.000000
14.093750,0.006862,0.000063,0.000000
14.156250,0.006924,0.000063,0.000000
14.218750,0.006856,0.000063,0.000000
14.281250,0.006923,0.000063,0.000000
14.343750,0.006837,0.000063,0.000000
14.406250,0.006717,0.000062,0.000000
14.468750,0.006768,0.000062,0.000000
14.531250,0.006615,0.000061,0.000000
14.593750,0.006635,0.000062,0.000000
14.656250,0.006531,0.000061,0.000000
14.718750,0.006554,0.000061,0.000000
14.781250,0.006554,0.000061,0.000000
14.843750,0.006611,0.000061,0.000000
14.906250,0.006496,0.000061,0.000000
14.968750,0.006540,0.000061,0.000000
