y,flux,flux_err,mb_flux
21.093750,0.053155,0.000699,0.000000
21.156250,0.050877,0.000685,0.000000
21.218750,0.052430,0.000694,0.000000
21.281250,0.051245,0.000687,0.000000
21.343750,0.051760,0.000690,0.000000
21.406250,0.051154,0.000687,0.000000
21.468750,0.051301,0.000688,0.000000
21.531250,0.051512,0.000689,0.000000
21.593750,0.049666,0.000678,0.000000
21.656250,0.050364,0.000681,0.000000
21.718750,0.051008,0.000684,0.000000
21.781250,0.050144,0.000679,0.000000
21.843750,0.050705,0.000683,0.000000
21.906250,0.049493,0.000675,0.000000
21.968750,0.049768,0.000677,0.000000
22.031250,0.049787,0.000677,0.000000
22.093750,0.050145,0.000680,0.000000
22.156250,0.049861,0.000678,0.000000
22.218750,0.049007,0.000671,0.000000
22.281250,0.049035,0.000671,0.000000
22.343750,0.048327,0.000667,0.000000
22.406250,0.049310,0.000673,0.000000
22.468750,0.048199,0.000666,0.000000
22.531250,0.048392,0.000667,0.000000
22.593750,0.048843,0.000671,0.000000
22.656250,0.048778,0.000670,0.000000
22.718750,0.048567,0.000669,0.000000
22.781250,0.047888,0.000665,0.000000
22.843750,0.048356,0.000668,0.000000
22.906250,0.049606,0.000675,0.000000
22.968750,0.047989,0.000664,0.000000
23.031250,0.047043,0.000658,0.000000
23.093750,0.048568,0.000668,0.000000
23.156250,0.048330,0.000667,0.000000
23.218750,0.046814,0.000657,0.000000
23.281250,0.047742,0.000663,0.000000
23.343750,0.047347,0.000660,0.000000
23.406250,0.047421,0.000660,0.000000
23.468750,0.046613,0.000655,0.000000
23.531250,0.047100,0.000658,0.000000
23.593750,0.047449,0.000661,0.000000
23.656250,0.047357,0.000660,0.000000
23.718750,0.047247,0.000660,0.000000
23.781250,0.046990,0.000658,0.000000
23.843750,0.046283,0.000653,0.000000
23.906250,0.044638,0.000641,0.000000
23.968750,0.046384,0.000654,0.000000
24.031250,0.046393,0.000653,0.000000
24.093750,0.047597,0.000663,0.000000
